plotcode,country,plotsize_m2,biomass_vascular_plants_g.m-2,NP_vascular_plants,harvest_year,resNPbio,nosp,aveMean_root_diameter_D,aveRoot_nitrogen_concentration_RN,aveRoot_tissue_density_RTD,aveSpecific_root_length_SRL,aveN-fixing,aveAM,aveNM,aveEcM,aveErM,aveNM_AM,aveOM,aveMycorrhizal_association_capacity_MA,aveRoot_mycorrhizal_colonization_intensity_%M,aveCluster_roots,resMean_root_diameter_D,resRoot_nitrogen_concentration_RN,resRoot_tissue_density_RTD,resSpecific_root_length_SRL,resN-fixing,resAM,resNM,resEcM,resErM,resNM_AM,resOM,resMycorrhizal_association_capacity_MA,resRoot_mycorrhizal_colonization_intensity_%M,resCluster_roots
wi_N28,1,10,240.0600000000,22.0400000000,2008.0000000000,0.6823619091,20.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.3684210526,0.0526315789,0.0000000000,0.0000000000,0.5789473684,0.0000000000,0.3684210526,#N/A,0.1666666667,#N/A,#N/A,#N/A,#N/A,-1.2996255312,-1.2719035622,-0.0976509662,-0.0744930175,-0.2210444035,1.4967573683,-0.8058102560,-1.4471908698,#N/A,2.0148102512
AJ2020_03,1,4,234.2500000000,16.9600000000,2020.0000000000,0.4155524732,30.0000000000,#N/A,#N/A,#N/A,#N/A,0.0370370370,0.3703703704,0.0370370370,0.0000000000,0.0000000000,0.5555555556,0.0370370370,0.4074074074,#N/A,0.1578947368,#N/A,#N/A,#N/A,#N/A,-0.1627553501,-1.4845510482,-0.4956695510,-0.0891771751,-0.2677541141,1.5325136230,0.6946448609,-1.3065962889,#N/A,2.3962363347
HM2020_07,1,25,210.7500000000,20.1600000000,2020.0000000000,0.5676486184,16.0000000000,#N/A,2.1242867843,#N/A,#N/A,0.0000000000,0.6666666667,0.0666666667,0.0000000000,0.0000000000,0.2000000000,0.0666666667,0.7333333333,54.3705082533,0.1538461538,#N/A,-0.0351435422,#N/A,#N/A,-1.1391251411,1.2426681330,0.1323146921,-0.0676903924,-0.2138423770,-1.7483918434,1.1091517385,1.6219005035,8.7449112130,1.8952240547
MW2020_DW03,1,9,421.5000000000,22.4500000000,2020.0000000000,0.8112678678,9.0000000000,#N/A,1.9930115536,#N/A,#N/A,0.0000000000,0.2857142857,0.1428571429,0.0000000000,0.0000000000,0.5714285714,0.0000000000,0.2857142857,#N/A,0.1428571429,#N/A,-0.2091352329,#N/A,#N/A,-0.8366077649,-1.3518034808,0.8610242091,-0.0410364311,-0.0928743516,0.9602126722,-0.4509097265,-1.4331273151,#N/A,1.4615407362
nt_hv4_1,4,10,211.8800000000,38.7600000000,2002.0000000000,1.2223863970,11.0000000000,-1.6496078151,1.8980363981,#N/A,#N/A,0.0000000000,0.0000000000,0.1250000000,0.0000000000,0.1250000000,0.7500000000,0.0000000000,0.1250000000,#N/A,0.1428571429,-0.0538789639,-0.2617234765,#N/A,#N/A,-0.8323649835,-3.3695125595,0.7028456635,-0.0493885532,2.6421231262,1.9410886048,-0.5323879971,-2.4072648775,#N/A,1.2918779746
nt_K02,3,10,305.0000000000,18.0200000000,1992.0000000000,0.5279715534,27.0000000000,#N/A,#N/A,#N/A,#N/A,0.0384615385,0.6538461538,0.0384615385,0.0000000000,0.0000000000,0.3076923077,0.0000000000,0.6538461538,#N/A,0.1428571429,#N/A,#N/A,#N/A,#N/A,-0.1804164464,1.3386687040,-0.4220861969,-0.0836203553,-0.2211308817,-0.9878120680,-0.9106008162,1.1552289872,#N/A,2.3955266385
nt_oba211,4,10,386.2500000000,13.3300000000,2002.0000000000,0.2728550370,14.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.3333333333,0.0833333333,0.0000000000,0.0000000000,0.5833333333,0.0000000000,0.3333333333,#N/A,0.1428571429,#N/A,#N/A,#N/A,#N/A,-1.0854432550,-1.4021104021,0.3966991609,-0.0545438234,-0.1287436013,1.3214532696,-0.5978786703,-1.5140832925,#N/A,1.4405769694
nt_TA04,3,10,191.0000000000,24.5000000000,1990.0000000000,0.7433106057,23.0000000000,-1.5911137065,#N/A,#N/A,#N/A,0.0000000000,0.1739130435,0.0869565217,0.0000000000,0.0000000000,0.6521739130,0.0869565217,0.2608695652,#N/A,0.1428571429,0.0010949509,#N/A,#N/A,#N/A,-1.3961022442,-3.2939518324,0.5333707876,-0.0852525568,-0.2823755419,2.2885967080,1.7962572741,-2.5835214930,#N/A,2.1916418483
nt_V16,4,10,336.2500000000,18.9200000000,2001.0000000000,0.5958515603,13.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.0909090909,0.0909090909,0.0000000000,0.0000000000,0.8181818182,0.0000000000,0.0909090909,#N/A,0.1428571429,#N/A,#N/A,#N/A,#N/A,-1.0243046937,-3.0987438491,0.4638395397,-0.0534839588,-0.1349511547,2.8591955767,-0.5840071995,-3.2071380755,#N/A,1.4069625420
nt_V4,4,10,153.3100000000,19.2400000000,2001.0000000000,0.4584912785,8.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.1250000000,0.0000000000,0.0000000000,0.0000000000,0.8750000000,0.0000000000,0.1250000000,#N/A,0.1428571429,#N/A,#N/A,#N/A,#N/A,-0.8046376473,-2.2181005774,-0.9968449772,-0.0522197043,-0.1922449397,2.6747663035,-0.5578254751,-2.3457729889,#N/A,1.2082704507
nt_V7,4,10,59.0600000000,31.1100000000,2001.0000000000,0.7518261248,9.0000000000,-1.5591574860,#N/A,#N/A,#N/A,0.0000000000,0.0000000000,0.1428571429,0.0000000000,0.1428571429,0.5714285714,0.1428571429,0.2857142857,#N/A,0.1428571429,-0.0067739241,#N/A,#N/A,#N/A,-0.6809485828,-2.9041707309,0.7203673753,-0.0575714135,2.0037286717,0.6394010828,1.3862585966,-1.0701362642,#N/A,0.9461772934
nt_V8,4,10,63.7500000000,16.7000000000,2001.0000000000,0.1447019211,8.0000000000,-1.4949638523,#N/A,#N/A,#N/A,0.0000000000,0.0000000000,0.2857142857,0.0000000000,0.1428571429,0.5714285714,0.0000000000,0.1428571429,#N/A,0.1428571429,0.0600125325,#N/A,#N/A,#N/A,-0.6864420739,-2.9187439508,1.7935295147,-0.0568185081,2.0503957101,0.6519087630,-0.5920762842,-1.9247092483,#N/A,0.9680830285
Roeling_29,1,4,297.5600000000,18.4900000000,2015.0000000000,0.5488728155,10.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.7777777778,0.0000000000,0.0000000000,0.0000000000,0.2222222222,0.0000000000,0.7777777778,32.7735222346,0.1428571429,#N/A,#N/A,#N/A,#N/A,-0.9147654796,1.5815194347,-1.0245797678,-0.0494076640,-0.1322185362,-1.1430189373,-0.5376649554,1.4749228881,-13.1447709051,1.3769722377
gpj_JURA2,10,10,252.7700000000,15.6300000000,2007.0000000000,0.3488197425,29.0000000000,#N/A,#N/A,#N/A,#N/A,0.0384615385,0.4230769231,0.0000000000,0.0000000000,0.0000000000,0.5384615385,0.0384615385,0.4615384615,#N/A,0.1363636364,#N/A,#N/A,#N/A,#N/A,-0.1390449091,-0.9475460173,-1.7549851784,-0.0863705020,-0.2500061171,1.3530483434,0.7415687421,-0.7556573806,#N/A,2.2612035533
it_09648302,1,10,618.5200000000,11.5600000000,1992.0000000000,0.2227913211,21.0000000000,-1.7184483536,2.1318754426,-1.9190921300,4.9735479782,0.1111111111,0.6111111111,0.0000000000,0.0000000000,0.0000000000,0.2777777778,0.1111111111,0.7222222222,45.0106574050,0.1333333333,-0.0863692507,-0.0939058321,-0.0075916655,-0.1383969793,0.9729032060,0.4839849272,-1.3994643426,-0.0615974203,-0.1159104006,-0.9154801744,2.2925376589,1.3616619402,-1.5285196195,2.1347520384
wi_N35,1,10,216.6900000000,22.1700000000,2008.0000000000,0.6681429574,17.0000000000,-1.4375448518,1.8894318022,#N/A,4.7510363621,0.0625000000,0.5625000000,0.0000000000,0.0000000000,0.0000000000,0.3750000000,0.0625000000,0.6250000000,51.3248876529,0.1333333333,0.1589456644,-0.2717114520,#N/A,-0.2772346608,0.3700139407,0.4276432462,-1.3868183773,-0.0695763743,-0.2168814309,-0.2966463581,1.0695421268,0.7655387705,5.6757054718,1.7690827614
wi_N37,1,10,191.5600000000,17.1300000000,2008.0000000000,0.3860433469,22.0000000000,#N/A,2.1187639601,#N/A,#N/A,0.0000000000,0.3500000000,0.1000000000,0.0000000000,0.0000000000,0.5500000000,0.0000000000,0.3500000000,#N/A,0.1333333333,#N/A,-0.0347827596,#N/A,#N/A,-1.3022710990,-1.3854071317,0.7119576405,-0.0794583331,-0.2628134887,1.2137221062,-0.8541146689,-1.5814304376,#N/A,1.7237326210
nt_K03,3,10,233.0000000000,15.3700000000,1992.0000000000,0.3160623792,32.0000000000,-1.6288138952,#N/A,#N/A,4.7508055070,0.0322580645,0.5483870968,0.0322580645,0.0000000000,0.0000000000,0.4193548387,0.0000000000,0.5483870968,#N/A,0.1304347826,-0.0298610064,#N/A,#N/A,-0.2832549112,-0.3135040832,0.4023128433,-0.6652840826,-0.0956429564,-0.2879076624,0.1155687909,-1.0337325766,0.1751507117,#N/A,2.1732995401
nt_G07,3,10,332.0000000000,16.1600000000,1992.0000000000,0.4356747766,21.0000000000,-1.7917541425,#N/A,#N/A,#N/A,0.0000000000,0.2777777778,0.1111111111,0.0000000000,0.0000000000,0.6111111111,0.0000000000,0.2777777778,32.9681955322,0.1250000000,-0.1807865203,#N/A,#N/A,#N/A,-1.3085559524,-2.1510667228,0.9014905591,-0.0685670016,-0.1740710262,1.8161752517,-0.7484386239,-2.2977499204,-13.0430282707,1.8621661438
nt_oba173,4,10,233.1300000000,15.6300000000,2002.0000000000,0.3329464304,15.0000000000,#N/A,1.9274496295,#N/A,#N/A,0.0000000000,0.4545454545,0.0909090909,0.0000000000,0.0000000000,0.4545454545,0.0000000000,0.4545454545,41.8156462586,0.1250000000,#N/A,-0.2382003006,#N/A,#N/A,-0.9858420538,-0.3834840300,0.4340779620,-0.0569674467,-0.1714393287,0.3049145442,-0.6157277560,-0.5189739091,-3.8955879199,1.2259082383
nt_TC04,3,10,255.0000000000,20.2500000000,1990.0000000000,0.6095061520,24.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.2857142857,0.0476190476,0.0000000000,0.0000000000,0.5714285714,0.0952380952,0.3809523810,38.3080404103,0.1250000000,#N/A,#N/A,#N/A,#N/A,-1.3749682049,-2.1428881839,-0.1994654424,-0.0775052710,-0.2233990123,1.5214288163,1.9520000142,-1.4245451235,-7.4792795248,1.7666868089
nt_UZ02,1,4,321.0000000000,12.4400000000,1995.0000000000,0.1674404449,13.0000000000,#N/A,1.7675535819,#N/A,4.7195442754,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.0000000000,0.3000000000,0.2000000000,0.7000000000,49.5042535390,0.1250000000,#N/A,-0.4178073729,#N/A,-0.3400765674,-0.9719144803,-0.1662859074,-1.0761213229,-0.0514043490,-0.1326332950,-0.6545604214,2.6244989913,1.0088678771,3.5216201090,1.3082221980
nt_V13,4,10,180.7500000000,23.9400000000,2001.0000000000,0.7093634035,12.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.0000000000,0.2000000000,0.0000000000,0.0000000000,0.8000000000,0.0000000000,0.0000000000,#N/A,0.1250000000,#N/A,#N/A,#N/A,#N/A,-0.9152618390,-3.7298650972,1.5066480264,-0.0567505893,-0.1930233482,2.4803777383,-0.6090324829,-3.8517432160,#N/A,1.1586018982
wi_N27,1,10,282.5000000000,20.8400000000,2008.0000000000,0.6583243642,22.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.4736842105,0.1052631579,0.0000000000,0.0000000000,0.4210526316,0.0000000000,0.4736842105,34.5945605404,0.1250000000,#N/A,#N/A,#N/A,#N/A,-1.3219305387,-0.4100656637,0.8185343359,-0.0724328850,-0.1987406266,0.1567038213,-0.7870909010,-0.5743029316,-11.2796620062,1.8040263650
hr_W12,5,25,313.2000000000,12.8700000000,2001.0000000000,0.1965948317,22.0000000000,-1.5528932930,#N/A,-1.6223361394,4.8757531219,0.1428571429,0.7142857143,0.0000000000,0.0000000000,0.0000000000,0.2380952381,0.0476190476,0.7619047619,55.7846537502,0.1176470588,0.0560964082,#N/A,0.2660321738,-0.1819052998,1.7187782663,1.7692407833,-1.5612702309,-0.0748083383,-0.1953184806,-1.5700923632,0.9489689675,2.0771015877,9.8228935423,1.7840108105
nt_TA03,3,10,174.0000000000,19.1600000000,1990.0000000000,0.4791683449,19.0000000000,-1.6830239591,#N/A,#N/A,#N/A,0.0000000000,0.2631578947,0.1052631579,0.0000000000,0.0000000000,0.6315789474,0.0000000000,0.2631578947,#N/A,0.1176470588,-0.0939782556,#N/A,#N/A,#N/A,-1.2565833770,-2.1031142294,0.7650619978,-0.0787398768,-0.2727610120,1.8727635468,-0.8441147637,-2.2986771886,#N/A,1.5632699949
nt_TA05,3,10,200.0000000000,20.0000000000,1990.0000000000,0.5494058145,21.0000000000,-1.5629924909,#N/A,#N/A,#N/A,0.0000000000,0.1428571429,0.0476190476,0.0000000000,0.0000000000,0.8095238095,0.0000000000,0.1428571429,#N/A,0.1176470588,0.0307784684,#N/A,#N/A,#N/A,-1.3404666579,-3.4969162517,-0.2241637858,-0.0808180187,-0.2618248676,3.7186703898,-0.8697793801,-3.6865528421,#N/A,1.6167128583
nt_TA11,3,10,183.0000000000,22.1800000000,1990.0000000000,0.6354315325,25.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.1818181818,0.1363636364,0.0000000000,0.0000000000,0.6363636364,0.0454545455,0.2272727273,#N/A,0.1176470588,#N/A,#N/A,#N/A,#N/A,-1.3593122999,-3.1201465034,1.3235054322,-0.0839955184,-0.2839958162,2.0752619438,0.8005133357,-2.8511865731,#N/A,1.5827075557
bl_B3,8,10,424.5000000000,8.7100000000,2008.0000000000,-0.1341591165,10.0000000000,#N/A,1.9554311583,#N/A,#N/A,0.0000000000,0.4000000000,0.1000000000,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.4000000000,30.6166666671,0.1111111111,#N/A,-0.2471526997,#N/A,#N/A,-1.0006773711,-0.8774649703,0.5661232188,-0.0489880242,-0.1104927416,0.6958871804,-0.5383880020,-0.9751911256,-15.6031073016,1.3013908532
FOR2020_07,1,3.6,300.2500000000,9.1200000000,2020.0000000000,-0.1561212728,12.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.1818181818,0.0000000000,0.0000000000,0.0000000000,0.7272727273,0.0909090909,0.2727272727,#N/A,0.1111111111,#N/A,#N/A,#N/A,#N/A,-1.0122625149,-2.3445404159,-1.1322317698,-0.0545376055,-0.1453160168,2.1881472152,1.3792732119,-1.8081436695,#N/A,1.2117805160
nt_oba144,4,10,258.1300000000,10.4600000000,2002.0000000000,-0.0486959929,18.0000000000,#N/A,1.9554102274,#N/A,#N/A,0.0000000000,0.4285714286,0.0714285714,0.0000000000,0.0000000000,0.4285714286,0.0714285714,0.5000000000,39.1837962967,0.1111111111,#N/A,-0.2165174484,#N/A,#N/A,-1.1240895670,-0.6608391100,0.2178316395,-0.0631499240,-0.1809563664,0.1709633521,1.1948071438,-0.2721011726,-6.6138755737,1.1717223893
nt_oba212,4,10,425.6300000000,12.2300000000,2002.0000000000,0.2057827529,15.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.4615384615,0.0769230769,0.0000000000,0.0000000000,0.3846153846,0.0769230769,0.5384615385,#N/A,0.1111111111,#N/A,#N/A,#N/A,#N/A,-1.1412640893,-0.5558156615,0.3311953228,-0.0558293661,-0.1257624158,-0.0487775084,1.3344707781,-0.1116749172,#N/A,1.3020674184
nt_TC10,3,10,236.0000000000,22.1900000000,1990.0000000000,0.6857972344,30.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.2857142857,0.0357142857,0.0000000000,0.0000000000,0.6428571429,0.0357142857,0.3214285714,#N/A,0.1111111111,#N/A,#N/A,#N/A,#N/A,-1.5748738055,-2.4391243076,-0.5385282002,-0.0906972200,-0.2713447857,2.4938399778,0.6671764052,-2.2589916958,#N/A,1.6230767146
nt_UZ05,1,4,182.0000000000,27.7300000000,1996.0000000000,0.8576800734,14.0000000000,-1.6609301841,2.3845658085,#N/A,#N/A,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.0000000000,0.4000000000,0.1000000000,0.6000000000,43.3613303477,0.1111111111,-0.0703592497,0.2341740364,#N/A,#N/A,-0.9159225387,-0.0096333273,-1.1054828676,-0.0566832495,-0.1921564269,-0.1064323169,1.3523914052,0.4834415172,-2.1398156852,1.0768100024
nt_V12,4,10,182.1900000000,23.5600000000,2001.0000000000,0.6949203405,11.0000000000,-1.2405997921,1.8036925676,#N/A,#N/A,0.0000000000,0.1000000000,0.1000000000,0.0000000000,0.1000000000,0.7000000000,0.0000000000,0.2000000000,#N/A,0.1111111111,0.3500065460,-0.3467635067,#N/A,#N/A,-0.9160226074,-2.7224220181,0.4994355414,-0.0566730614,2.4749430285,1.8101081369,-0.6083357275,-2.1106855589,#N/A,1.0770982997
nt_V17,4,10,260.3800000000,30.6600000000,2001.0000000000,1.0284076170,13.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.0000000000,0.1666666667,0.0000000000,0.0833333333,0.7500000000,0.0000000000,0.0833333333,#N/A,0.1111111111,#N/A,#N/A,#N/A,#N/A,-1.0416493176,-4.1801121483,1.3423498694,-0.0583781193,2.5821733485,2.4209313451,-0.6329246984,-3.3590743816,#N/A,1.1740383721
Roeling_16,1,#N/A,55.2500000000,10.4900000000,2015.0000000000,-0.3483676985,12.0000000000,-1.6934206974,1.7741331685,-1.3581204474,4.4673999970,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.6666666667,0.0000000000,0.3333333333,#N/A,0.1111111111,-0.1432998207,-0.3027909022,0.4712700466,-0.4518492709,-0.7667266242,-0.7105060065,-1.1096133405,-0.0660340963,-0.3967357072,1.2911907797,-0.6853045636,-0.9015916368,#N/A,0.7266123941
Roeling_17,1,#N/A,36.7500000000,13.1300000000,2015.0000000000,-0.2039068466,11.0000000000,-1.6660087702,2.0465276226,-1.6730441871,4.5729725931,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.6666666667,0.0000000000,0.3333333333,#N/A,0.1111111111,-0.1297224511,-0.0052693357,0.1424861348,-0.3137496212,-0.7345169202,-0.6058064863,-1.1311745186,-0.0708390055,-0.5171303548,1.2158795243,-0.7266264589,-0.8161091915,#N/A,0.5965041045
VL_VL_E_PQ,1,4,262.7500000000,9.1200000000,2020.0000000000,-0.1823032631,15.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.5000000000,0.1666666667,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.5000000000,#N/A,0.1111111111,#N/A,#N/A,#N/A,#N/A,-1.0426363861,-0.1216154739,1.3432151217,-0.0582870627,-0.1656024248,-0.5153446318,-0.6320971950,-0.2562624240,#N/A,1.1764542431
nt_K01,3,10,224.0000000000,17.9300000000,1992.0000000000,0.4623894105,27.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.5769230769,0.0769230769,0.0000000000,0.0000000000,0.3461538462,0.0000000000,0.5769230769,#N/A,0.1052631579,#N/A,#N/A,#N/A,#N/A,-1.5093254509,0.6782859307,0.3907023394,-0.0881873140,-0.2705426663,-0.6715089448,-0.9521017909,0.4672537994,#N/A,1.5490594706
PSMW_ L265,1,10,175.0000000000,18.8200000000,1989.0000000000,0.4623883427,29.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.4166666667,0.0416666667,0.0000000000,0.0000000000,0.5000000000,0.0416666667,0.4583333333,#N/A,0.1052631579,#N/A,#N/A,#N/A,#N/A,-1.4131256011,-0.8165555926,-0.3890386354,-0.0884086567,-0.3054116734,0.8115012913,0.7227017863,-0.6299751200,#N/A,1.4519587720
wi_N25,1,10,343.4400000000,26.0100000000,2008.0000000000,0.9182652019,24.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.4347826087,0.0869565217,0.0000000000,0.0000000000,0.4347826087,0.0434782609,0.4782608696,#N/A,0.1052631579,#N/A,#N/A,#N/A,#N/A,-1.4844173636,-0.9066758721,0.6019319973,-0.0770562954,-0.1924595856,0.3629931526,0.9012068272,-0.6541961804,#N/A,1.7116409042
wi_N29,1,10,292.3100000000,22.0400000000,2008.0000000000,0.7210083348,23.0000000000,-1.5352309937,#N/A,#N/A,#N/A,0.0000000000,0.5217391304,0.0000000000,0.0000000000,0.0000000000,0.4347826087,0.0434782609,0.5652173913,#N/A,0.1052631579,0.0714165722,#N/A,#N/A,#N/A,-1.4596366821,-0.0043836755,-1.6392885070,-0.0792262033,-0.2138388591,0.3158408743,0.8672285296,0.2364098302,#N/A,1.6511167464
AJ2020_17,1,4,389.0000000000,12.4200000000,2020.0000000000,0.2035382672,13.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.5454545455,0.0000000000,0.0000000000,0.0000000000,0.4545454545,0.0000000000,0.5454545455,#N/A,0.1000000000,#N/A,#N/A,#N/A,#N/A,-1.0400022986,0.0720027416,-1.1183940241,-0.0521579468,-0.1226924315,0.4087364722,-0.5718386531,-0.0351128434,#N/A,1.2082749694
AJ2020_30,1,4,204.0000000000,14.1600000000,2020.0000000000,0.2079808647,17.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.7692307692,0.0769230769,0.0000000000,0.0000000000,0.1538461538,0.0000000000,0.7692307692,#N/A,0.1000000000,#N/A,#N/A,#N/A,#N/A,-1.0568615535,1.9484776696,0.2681852185,-0.0633707172,-0.2033550864,-2.0244488081,-0.6823861078,1.7978177692,#N/A,1.0324703376
bl_B2,8,10,236.6900000000,7.4400000000,2008.0000000000,-0.4064007136,11.0000000000,#N/A,1.9920395225,#N/A,#N/A,0.0000000000,0.3636363636,0.0909090909,0.0000000000,0.0000000000,0.5454545455,0.0000000000,0.3636363636,22.0863095243,0.1000000000,#N/A,-0.1745443639,#N/A,#N/A,-0.9874058262,-0.9959959894,0.4353151238,-0.0568189065,-0.1697502607,0.9131411802,-0.6143822460,-1.1300875420,-23.6377842121,1.0739617374
Heusden_BV2,1,4,194.7500000000,16.9100000000,2020.0000000000,0.3763583606,12.0000000000,#N/A,#N/A,#N/A,#N/A,0.0909090909,0.7272727273,0.0000000000,0.0000000000,0.0000000000,0.2727272727,0.0000000000,0.7272727273,#N/A,0.1000000000,#N/A,#N/A,#N/A,#N/A,0.7111233110,1.5065104213,-1.1557244966,-0.0587604510,-0.1928163458,-0.9787901640,-0.6319208309,1.3641497933,#N/A,1.0193882987
it_11255801,1,10,996.3000000000,7.7700000000,1992.0000000000,-0.0809340218,10.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.4000000000,0.0000000000,0.0000000000,0.0000000000,0.6000000000,0.0000000000,0.4000000000,#N/A,0.1000000000,#N/A,#N/A,#N/A,#N/A,-1.0935577473,-1.1123633385,-1.0197016007,-0.0422919562,-0.0632635839,1.4962040586,-0.4758781248,-1.1655489243,#N/A,1.4455728100
nt_G05,3,10,362.0000000000,18.6100000000,1992.0000000000,0.5938121013,25.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.4583333333,0.0416666667,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.4583333333,37.4876184418,0.1000000000,#N/A,#N/A,#N/A,#N/A,-1.5246973066,-0.7174294075,-0.3117971134,-0.0780031131,-0.1899519341,1.0302585777,-0.8534878049,-0.8818982351,-8.5970113928,1.6818288361
nt_oba141,4,10,460.0000000000,17.7800000000,2002.0000000000,0.5952049178,17.0000000000,#N/A,1.9554102274,#N/A,#N/A,0.0000000000,0.4285714286,0.0714285714,0.0000000000,0.0000000000,0.4285714286,0.0714285714,0.5000000000,39.1837962967,0.1000000000,#N/A,-0.2521231573,#N/A,#N/A,-1.1939735925,-0.8493821115,0.2683400837,-0.0571669220,-0.1240512928,0.3026349574,1.3007692301,-0.4248451045,-7.1041272401,1.2521410693
nt_oba142,4,10,406.8800000000,18.8800000000,2002.0000000000,0.6311525535,15.0000000000,#N/A,1.9554102274,#N/A,#N/A,0.0000000000,0.4615384615,0.0769230769,0.0000000000,0.0000000000,0.4615384615,0.0000000000,0.4615384615,32.8317708338,0.1000000000,#N/A,-0.2445610413,#N/A,#N/A,-1.1359142942,-0.5416445068,0.3273715654,-0.0562643744,-0.1295203979,0.5051010383,-0.6176297262,-0.6557096443,-13.3520306368,1.2201035322
nt_obc42,4,10,707.5000000000,19.5400000000,2002.0000000000,0.7740814898,13.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.3076923077,0.0769230769,0.0000000000,0.0000000000,0.6153846154,0.0000000000,0.3076923077,37.2410714286,0.1000000000,#N/A,#N/A,#N/A,#N/A,-1.2032864808,-1.8388556669,0.3740037502,-0.0511495071,-0.0902200147,1.7421570067,-0.5701428983,-1.9194445138,-9.4121554368,1.3616175890
nt_TA07,3,10,187.0000000000,18.4900000000,1990.0000000000,0.4577139716,26.0000000000,-1.6246996018,#N/A,#N/A,#N/A,0.0000000000,0.2083333333,0.0833333333,0.0000000000,0.0000000000,0.7083333333,0.0000000000,0.2083333333,#N/A,0.1000000000,-0.0332090807,#N/A,#N/A,#N/A,-1.4229730574,-2.9765427668,0.4751866298,-0.0874042671,-0.2924641686,2.8966533189,-0.9388935067,-3.1883091898,#N/A,1.4253707943
nt_TA09,3,10,244.0000000000,23.0800000000,1990.0000000000,0.7316641608,23.0000000000,-1.7175654614,#N/A,#N/A,#N/A,0.0000000000,0.2173913043,0.0869565217,0.0000000000,0.0000000000,0.6521739130,0.0434782609,0.2608695652,#N/A,0.1000000000,-0.1170473584,#N/A,#N/A,#N/A,-1.4323351892,-2.9263401885,0.5621169075,-0.0817305988,-0.2406287490,2.3609023117,0.8286425269,-2.6653286097,#N/A,1.5307116390
nt_TC13,3,10,151.0000000000,20.7500000000,1990.0000000000,0.5310666005,14.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.1428571429,0.0714285714,0.0000000000,0.0000000000,0.7857142857,0.0000000000,0.1428571429,#N/A,0.1000000000,#N/A,#N/A,#N/A,#N/A,-1.0627435469,-2.7680573300,0.1702312624,-0.0692610918,-0.2568499451,2.7772637522,-0.7395508760,-2.9389660079,#N/A,0.9465464184
nt_V10,4,10,69.3800000000,17.7000000000,2001.0000000000,0.2194662434,12.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.1000000000,0.2000000000,0.0000000000,0.1000000000,0.6000000000,0.0000000000,0.2000000000,26.3800000000,0.1000000000,#N/A,#N/A,#N/A,#N/A,-0.8277867304,-2.4755601952,1.4183463629,-0.0669282043,1.9219233900,0.9774103324,-0.6991061070,-1.9014761743,-18.3028130414,0.7115766444
nt_V14,4,10,92.1900000000,20.3000000000,2001.0000000000,0.4123067127,12.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.0000000000,0.2727272727,0.0000000000,0.0909090909,0.5454545455,0.0909090909,0.1818181818,#N/A,0.1000000000,#N/A,#N/A,#N/A,#N/A,-0.8945056960,-3.7476012496,2.1750220897,-0.0668403485,2.0507300213,0.7201692440,1.1652168159,-2.1945406883,#N/A,0.7996997504
nt_V15,4,10,312.6900000000,22.1600000000,2001.0000000000,0.7396648498,13.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.0833333333,0.1666666667,0.0000000000,0.0000000000,0.6666666667,0.0833333333,0.1666666667,#N/A,0.1000000000,#N/A,#N/A,#N/A,#N/A,-1.0617665565,-3.2845004843,1.3597971390,-0.0565656673,-0.1478042102,1.8605256522,1.3309855457,-2.7005013756,#N/A,1.1500527347
